frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
500,3.8645,113.2170,0.5311,0.1924,0.0000
501,3.9284,113.2625,0.5425,0.2210,0.0000
502,4.2607,112.4729,0.5699,0.1971,0.0000
503,3.9353,113.2022,0.5259,0.1832,0.0000
504,3.9108,113.2519,0.5170,0.1857,0.0000
505,3.8634,113.1766,0.5381,0.1851,0.0000
506,4.4856,113.0676,0.5575,0.1789,0.0000
507,3.8748,113.1885,0.5302,0.1792,0.0000
508,3.9447,112.8077,0.5634,0.1928,0.0000
509,4.0361,113.5909,0.6156,0.2041,0.0000
510,4.1911,113.1465,0.5512,0.1984,0.0000
511,3.8725,112.3390,0.5448,0.1968,0.0000
