frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
339,0.0000,0.0000,0.0000,0.0229,5.5253
340,4.3778,47.0795,4.2656,0.1980,2.7513
341,0.0000,0.0000,0.0000,0.0249,7.9849
342,0.0000,0.0000,0.0000,0.0243,6.8149
343,4.2087,46.8984,4.0586,0.2316,2.7827
344,0.0000,0.0000,0.0000,0.0229,9.0347
345,0.0000,0.0000,0.0000,0.0239,7.3768
346,4.2113,46.8604,4.0779,0.1993,2.6094
347,0.0000,0.0000,0.0000,0.0243,8.3083
348,0.0000,0.0000,0.0000,0.0253,6.6045
349,4.2970,47.1040,4.1017,0.2080,2.6571
350,0.0000,0.0000,0.0000,0.0283,12.5233
351,0.0000,0.0000,0.0000,0.0285,10.3709
352,4.1871,46.4095,4.1100,0.2028,2.9108
353,0.0000,0.0000,0.0000,0.0233,8.7706
354,0.0000,0.0000,0.0000,0.0236,6.9321
355,4.2943,46.7426,4.1167,0.2109,2.6832
356,0.0000,0.0000,0.0000,0.0183,10.2145
357,0.0000,0.0000,0.0000,0.0193,3.9090
358,4.1597,46.3116,4.1010,0.1820,2.8355
359,0.0000,0.0000,0.0000,0.0215,9.9181
360,0.0000,0.0000,0.0000,0.0227,6.1018
361,4.1943,46.5436,4.0136,0.2008,3.0395
362,0.0000,0.0000,0.0000,0.0215,9.2392
363,0.0000,0.0000,0.0000,0.0227,5.5594
364,4.1635,46.2625,4.1440,0.1938,3.0672
365,0.0000,0.0000,0.0000,0.0234,8.7931
366,0.0000,0.0000,0.0000,0.0216,9.0295
367,4.1958,46.2059,4.1227,0.1720,2.3875
368,0.0000,0.0000,0.0000,0.0233,9.2752
369,0.0000,0.0000,0.0000,0.0214,4.9754
370,4.2666,46.2778,4.1332,0.1803,2.3242
371,0.0000,0.0000,0.0000,0.0246,7.8843
372,0.0000,0.0000,0.0000,0.0223,8.7794
373,4.2087,46.5442,4.0227,0.1420,2.3963
374,0.0000,0.0000,0.0000,0.0222,8.2240
