frame_number,prep_ms,inference_ms,post_ms,tracking_ms,opflow_ms
426,0.0000,0.0000,0.0000,0.0218,5.0886
427,4.6828,111.9938,4.3345,0.1626,1.1877
428,0.0000,0.0000,0.0000,0.0225,5.8489
429,0.0000,0.0000,0.0000,0.0223,5.5837
430,0.0000,0.0000,0.0000,0.0214,5.9677
431,0.0000,0.0000,0.0000,0.0235,5.5660
432,0.0000,0.0000,0.0000,0.0237,5.8749
433,4.5386,111.1772,3.7782,0.1569,1.9220
434,0.0000,0.0000,0.0000,0.0252,7.7579
435,0.0000,0.0000,0.0000,0.0246,7.1143
436,0.0000,0.0000,0.0000,0.0227,7.9652
437,0.0000,0.0000,0.0000,0.0227,5.5373
438,0.0000,0.0000,0.0000,0.0218,6.1794
439,4.7723,109.4983,3.9816,0.2275,1.2926
440,0.0000,0.0000,0.0000,0.0225,7.2664
441,0.0000,0.0000,0.0000,0.0217,6.2750
442,0.0000,0.0000,0.0000,0.0162,5.7263
443,0.0000,0.0000,0.0000,0.0172,2.6612
444,0.0000,0.0000,0.0000,0.0152,2.9733
445,4.6814,110.9191,4.1182,0.3741,1.7203
446,0.0000,0.0000,0.0000,0.0235,7.4857
447,0.0000,0.0000,0.0000,0.0237,7.2793
448,0.0000,0.0000,0.0000,0.0241,6.6154
449,0.0000,0.0000,0.0000,0.0240,6.5648
450,0.0000,0.0000,0.0000,0.0240,6.8184
451,4.4798,110.2024,4.0147,0.2220,1.9088
452,0.0000,0.0000,0.0000,0.0282,8.5494
453,0.0000,0.0000,0.0000,0.0272,8.2559
454,0.0000,0.0000,0.0000,0.0247,13.3596
455,0.0000,0.0000,0.0000,0.0391,6.6129
456,0.0000,0.0000,0.0000,0.0254,6.7982
457,4.5001,109.6877,3.7463,0.2409,3.9617
458,0.0000,0.0000,0.0000,0.0280,10.5230
459,0.0000,0.0000,0.0000,0.0234,8.5954
460,0.0000,0.0000,0.0000,0.0244,6.3157
461,0.0000,0.0000,0.0000,0.0255,7.2850
462,0.0000,0.0000,0.0000,0.0261,6.7021
463,4.6751,110.7553,4.0623,0.2408,3.0827
464,0.0000,0.0000,0.0000,0.0241,7.8892
465,0.0000,0.0000,0.0000,0.0256,6.9559
466,0.0000,0.0000,0.0000,0.0233,7.0312
467,0.0000,0.0000,0.0000,0.0266,6.8726
468,0.0000,0.0000,0.0000,0.0258,7.1288
469,4.5743,110.8771,4.1311,0.2240,3.6433
470,0.0000,0.0000,0.0000,0.0297,12.4421
471,0.0000,0.0000,0.0000,0.0287,9.2832
